Time,VS,HS,Distance,Altitude,Angle,Weight,Acceleration,Throttle,Fuel
644.0,23.16,39.25,-392565.5,8701.1,28.4,280.4,1.57,0.70,115.4
645.0,23.13,37.80,-392603.3,8678.0,27.5,280.2,1.57,0.70,115.2
646.0,23.10,36.39,-392639.7,8654.9,26.6,280.1,1.57,0.70,115.1
647.0,23.07,35.02,-392674.7,8631.8,25.7,279.9,1.57,0.70,114.9
648.0,23.04,33.70,-392708.4,8608.8,24.8,279.8,1.58,0.70,114.8
649.0,23.01,32.42,-392740.8,8585.8,23.9,279.6,1.58,0.70,114.6
650.0,22.98,31.19,-392772.0,8562.8,23.0,279.5,1.58,0.70,114.5
651.0,22.95,30.00,-392802.0,8539.8,22.1,279.3,1.58,0.70,114.3
652.0,22.92,28.86,-392830.9,8516.9,21.2,279.1,1.58,0.70,114.1
653.0,22.89,27.76,-392858.6,8494.0,20.3,279.0,1.58,0.70,114.0
654.0,22.86,26.71,-392885.4,8471.2,19.4,278.8,1.58,0.70,113.8
655.0,22.82,25.71,-392911.1,8448.4,18.5,278.7,1.58,0.70,113.7
656.0,22.79,24.75,-392935.8,8425.6,17.6,278.5,1.58,0.70,113.5
657.0,22.76,23.84,-392959.7,8402.8,16.7,278.4,1.58,0.70,113.4
658.0,22.73,22.98,-392982.6,8380.1,15.8,278.2,1.58,0.70,113.2
659.0,22.70,22.16,-393004.8,8357.4,14.9,278.1,1.59,0.70,113.1
660.0,22.67,21.40,-393026.2,8334.7,14.0,277.9,1.59,0.70,112.9
661.0,22.64,20.68,-393046.9,8312.1,13.1,277.7,1.59,0.70,112.7
662.0,22.61,20.01,-393066.9,8289.5,12.2,277.6,1.59,0.70,112.6
663.0,22.58,19.38,-393086.3,8266.9,11.3,277.4,1.59,0.70,112.4
664.0,22.55,18.81,-393105.1,8244.3,10.4,277.3,1.59,0.70,112.3
665.0,22.52,18.29,-393123.4,8221.8,9.5,277.1,1.59,0.70,112.1
666.0,22.49,17.81,-393141.2,8199.3,8.6,277.0,1.59,0.70,112.0
667.0,22.46,17.38,-393158.6,8176.9,7.7,276.8,1.59,0.70,111.8
668.0,22.42,17.01,-393175.6,8154.4,6.8,276.7,1.59,0.70,111.7
669.0,22.39,16.68,-393192.2,8132.0,5.9,276.5,1.59,0.70,111.5
670.0,22.36,16.40,-393208.6,8109.7,5.0,276.3,1.59,0.70,111.3
671.0,22.33,16.17,-393224.8,8087.4,4.1,276.2,1.60,0.70,111.2
672.0,22.30,15.99,-393240.8,8065.0,3.2,276.0,1.60,0.70,111.0
673.0,22.27,15.87,-393256.7,8042.8,2.3,275.9,1.60,0.70,110.9
674.0,22.24,15.79,-393272.5,8020.5,1.4,275.7,1.60,0.70,110.7
675.0,22.21,15.76,-393288.2,7998.3,0.5,275.6,1.60,0.70,110.6
676.0,22.18,15.76,-393304.0,7976.1,0.0,275.4,1.60,0.70,110.4
677.0,22.15,15.76,-393319.7,7954.0,0.0,275.3,1.60,0.70,110.3
678.0,22.12,15.76,-393335.5,7931.9,0.0,275.1,1.60,0.70,110.1
679.0,22.09,15.76,-393351.3,7909.8,0.0,274.9,1.60,0.70,109.9
680.0,22.06,15.76,-393367.0,7887.7,0.0,274.8,1.60,0.70,109.8
681.0,22.03,15.76,-393382.8,7865.7,0.0,274.6,1.60,0.70,109.6
682.0,22.00,15.76,-393398.5,7843.7,0.0,274.5,1.61,0.70,109.5
683.0,21.98,15.76,-393414.3,7821.7,0.0,274.3,1.61,0.70,109.3
684.0,21.95,15.76,-393430.1,7799.8,0.0,274.2,1.61,0.70,109.2
685.0,21.92,15.76,-393445.8,7777.8,0.0,274.0,1.61,0.70,109.0
686.0,21.89,15.76,-393461.6,7755.9,0.0,273.9,1.61,0.70,108.9
687.0,21.86,15.76,-393477.3,7734.1,0.0,273.7,1.61,0.70,108.7
688.0,21.83,15.76,-393493.1,7712.2,0.0,273.5,1.61,0.70,108.5
689.0,21.80,15.76,-393508.9,7690.4,0.0,273.4,1.61,0.70,108.4
690.0,21.77,15.76,-393524.6,7668.7,0.0,273.2,1.61,0.70,108.2
691.0,21.74,15.76,-393540.4,7646.9,0.0,273.1,1.61,0.70,108.1
692.0,21.71,15.76,-393556.1,7625.2,0.0,272.9,1.61,0.70,107.9
693.0,21.68,15.76,-393571.9,7603.5,0.0,272.8,1.62,0.70,107.8
694.0,21.65,15.76,-393587.6,7581.9,0.0,272.6,1.62,0.70,107.6
695.0,21.62,15.76,-393603.4,7560.3,0.0,272.5,1.62,0.70,107.5
696.0,21.59,15.76,-393619.2,7538.7,0.0,272.3,1.62,0.70,107.3
697.0,21.56,15.76,-393634.9,7517.1,0.0,272.1,1.62,0.70,107.1
698.0,21.53,15.76,-393650.7,7495.6,0.0,272.0,1.62,0.70,107.0
699.0,21.50,15.76,-393666.4,7474.1,0.0,271.8,1.62,0.70,106.8
700.0,21.47,15.76,-393682.2,7452.6,0.0,271.7,1.62,0.70,106.7
701.0,21.44,15.76,-393698.0,7431.2,0.0,271.5,1.62,0.70,106.5
702.0,21.41,15.76,-393713.7,7409.8,0.0,271.4,1.62,0.70,106.4
703.0,21.37,15.76,-393729.5,7388.4,0.0,271.2,1.63,0.70,106.2
704.0,21.34,15.76,-393745.2,7367.1,0.0,271.1,1.63,0.70,106.1
705.0,21.31,15.76,-393761.0,7345.7,0.0,270.9,1.63,0.70,105.9
706.0,21.28,15.76,-393776.8,7324.5,0.0,270.7,1.63,0.70,105.7
707.0,21.25,15.76,-393792.5,7303.2,0.0,270.6,1.63,0.70,105.6
708.0,21.22,15.76,-393808.3,7282.0,0.0,270.4,1.63,0.70,105.4
709.0,21.19,15.76,-393824.0,7260.8,0.0,270.3,1.63,0.70,105.3
710.0,21.16,15.76,-393839.8,7239.6,0.0,270.1,1.63,0.70,105.1
711.0,21.13,15.76,-393855.6,7218.5,0.0,270.0,1.63,0.70,105.0
712.0,21.10,15.76,-393871.3,7197.4,0.0,269.8,1.63,0.70,104.8
713.0,21.07,15.76,-393887.1,7176.4,0.0,269.7,1.63,0.70,104.7
714.0,21.04,15.76,-393902.8,7155.3,0.0,269.5,1.64,0.70,104.5
715.0,21.01,15.76,-393918.6,7134.3,0.0,269.3,1.64,0.70,104.3
716.0,20.97,15.76,-393934.3,7113.3,0.0,269.2,1.64,0.70,104.2
717.0,20.94,15.76,-393950.1,7092.4,0.0,269.0,1.64,0.70,104.0
718.0,20.91,15.76,-393965.9,7071.5,0.0,268.9,1.64,0.70,103.9
719.0,20.88,15.76,-393981.6,7050.6,0.0,268.7,1.64,0.70,103.7
720.0,20.85,15.76,-393997.4,7029.7,0.0,268.6,1.64,0.70,103.6
721.0,20.82,15.76,-394013.1,7008.9,0.0,268.4,1.64,0.70,103.4
722.0,20.79,15.76,-394028.9,6988.1,0.0,268.3,1.64,0.70,103.3
723.0,20.76,15.76,-394044.7,6967.4,0.0,268.1,1.64,0.70,103.1
724.0,20.73,15.76,-394060.4,6946.7,0.0,268.0,1.64,0.70,103.0
725.0,20.70,15.76,-394076.2,6926.0,0.0,267.8,1.65,0.70,102.8
726.0,20.67,15.76,-394091.9,6905.3,0.0,267.6,1.65,0.70,102.6
727.0,20.64,15.76,-394107.7,6884.7,0.0,267.5,1.65,0.70,102.5
728.0,20.60,15.76,-394123.5,6864.0,0.0,267.3,1.65,0.70,102.3
729.0,20.57,15.76,-394139.2,6843.5,0.0,267.2,1.65,0.70,102.2
730.0,20.54,15.76,-394155.0,6822.9,0.0,267.0,1.65,0.70,102.0
731.0,20.51,15.76,-394170.7,6802.4,0.0,266.9,1.65,0.70,101.9
732.0,20.48,15.76,-394186.5,6781.9,0.0,266.7,1.65,0.70,101.7
733.0,20.45,15.76,-394202.3,6761.5,0.0,266.6,1.65,0.70,101.6
734.0,20.42,15.76,-394218.0,6741.1,0.0,266.4,1.65,0.70,101.4
735.0,20.39,15.76,-394233.8,6720.7,0.0,266.2,1.66,0.70,101.2
736.0,20.36,15.76,-394249.5,6700.3,0.0,266.1,1.66,0.70,101.1
737.0,20.33,15.76,-394265.3,6680.0,0.0,265.9,1.66,0.70,100.9
738.0,20.30,15.76,-394281.1,6659.7,0.0,265.8,1.66,0.70,100.8
739.0,20.26,15.76,-394296.8,6639.4,0.0,265.6,1.66,0.70,100.6
740.0,20.23,15.76,-394312.6,6619.2,0.0,265.5,1.66,0.70,100.5
741.0,20.20,15.76,-394328.3,6599.0,0.0,265.3,1.66,0.70,100.3
742.0,20.17,15.76,-394344.1,6578.8,0.0,265.2,1.66,0.70,100.2
743.0,20.14,15.76,-394359.8,6558.7,0.0,265.0,1.66,0.70,100.0
744.0,20.11,15.76,-394375.6,6538.6,0.0,264.8,1.66,0.70,99.8
745.0,20.08,15.76,-394391.4,6518.5,0.0,264.7,1.67,0.70,99.7
746.0,20.05,15.76,-394407.1,6498.5,0.0,264.5,1.67,0.70,99.5
747.0,20.02,15.76,-394422.9,6478.4,0.0,264.4,1.67,0.70,99.4
748.0,19.99,15.76,-394438.6,6458.4,0.0,264.2,1.67,0.70,99.2
749.0,19.96,15.76,-394454.4,6438.5,0.0,264.1,1.67,0.70,99.1
750.0,19.93,15.76,-394470.2,6418.6,0.0,263.9,1.67,0.70,98.9
751.0,19.89,15.76,-394485.9,6398.7,0.0,263.8,1.67,0.70,98.8
752.0,19.86,15.76,-394501.7,6378.8,0.0,263.6,1.67,0.70,98.6
753.0,19.83,15.76,-394517.4,6359.0,0.0,263.4,1.67,0.70,98.4
754.0,19.80,15.76,-394533.2,6339.2,0.0,263.3,1.67,0.70,98.3
755.0,19.77,15.76,-394549.0,6319.4,0.0,263.1,1.67,0.70,98.1
756.0,19.74,15.76,-394564.7,6299.7,0.0,263.0,1.68,0.70,98.0
757.0,19.71,15.76,-394580.5,6280.0,0.0,262.8,1.68,0.70,97.8
758.0,19.68,15.76,-394596.2,6260.3,0.0,262.7,1.68,0.70,97.7
759.0,19.65,15.76,-394612.0,6240.6,0.0,262.5,1.68,0.70,97.5
760.0,19.62,15.76,-394627.8,6221.0,0.0,262.4,1.68,0.70,97.4
761.0,19.59,15.76,-394643.5,6201.4,0.0,262.2,1.68,0.70,97.2
762.0,19.55,15.76,-394659.3,6181.9,0.0,262.0,1.68,0.70,97.0
763.0,19.52,15.76,-394675.0,6162.3,0.0,261.9,1.68,0.70,96.9
764.0,19.49,15.76,-394690.8,6142.9,0.0,261.7,1.68,0.70,96.7
765.0,19.46,15.76,-394706.5,6123.4,0.0,261.6,1.68,0.70,96.6
766.0,19.43,15.76,-394722.3,6104.0,0.0,261.4,1.69,0.70,96.4
767.0,19.40,15.76,-394738.1,6084.6,0.0,261.3,1.69,0.70,96.3
768.0,19.37,15.76,-394753.8,6065.2,0.0,261.1,1.69,0.70,96.1
769.0,19.34,15.76,-394769.6,6045.9,0.0,261.0,1.69,0.70,96.0
770.0,19.31,15.76,-394785.3,6026.5,0.0,260.8,1.69,0.70,95.8
771.0,19.28,15.76,-394801.1,6007.3,0.0,260.6,1.69,0.70,95.6
772.0,19.25,15.76,-394816.9,5988.0,0.0,260.5,1.69,0.70,95.5
773.0,19.21,15.76,-394832.6,5968.8,0.0,260.3,1.69,0.70,95.3
774.0,19.18,15.76,-394848.4,5949.6,0.0,260.2,1.69,0.70,95.2
775.0,19.15,15.76,-394864.1,5930.5,0.0,260.0,1.69,0.70,95.0
776.0,19.12,15.76,-394879.9,5911.4,0.0,259.9,1.70,0.70,94.9
777.0,19.09,15.76,-394895.7,5892.3,0.0,259.7,1.70,0.70,94.7
778.0,19.06,15.76,-394911.4,5873.2,0.0,259.6,1.70,0.70,94.6
779.0,19.03,15.76,-394927.2,5854.2,0.0,259.4,1.70,0.70,94.4
780.0,19.00,15.76,-394942.9,5835.2,0.0,259.2,1.70,0.70,94.2
781.0,18.97,15.76,-394958.7,5816.2,0.0,259.1,1.70,0.70,94.1
782.0,18.94,15.76,-394974.5,5797.3,0.0,258.9,1.70,0.70,93.9
783.0,18.91,15.76,-394990.2,5778.4,0.0,258.8,1.70,0.70,93.8
784.0,18.87,15.76,-395006.0,5759.5,0.0,258.6,1.70,0.70,93.6
785.0,18.84,15.76,-395021.7,5740.6,0.0,258.5,1.71,0.70,93.5
786.0,18.81,15.76,-395037.5,5721.8,0.0,258.3,1.71,0.70,93.3
787.0,18.78,15.76,-395053.3,5703.0,0.0,258.2,1.71,0.70,93.2
788.0,18.75,15.76,-395069.0,5684.3,0.0,258.0,1.71,0.70,93.0
789.0,18.72,15.76,-395084.8,5665.6,0.0,257.9,1.71,0.70,92.9
790.0,18.69,15.76,-395100.5,5646.9,0.0,257.7,1.71,0.70,92.7
791.0,18.66,15.76,-395116.3,5628.2,0.0,257.5,1.71,0.70,92.5
792.0,18.63,15.76,-395132.0,5609.6,0.0,257.4,1.71,0.70,92.4
793.0,18.60,15.76,-395147.8,5591.0,0.0,257.2,1.71,0.70,92.2
794.0,18.57,15.76,-395163.6,5572.4,0.0,257.1,1.71,0.70,92.1
795.0,18.54,15.76,-395179.3,5553.9,0.0,256.9,1.72,0.70,91.9
796.0,18.50,15.76,-395195.1,5535.4,0.0,256.8,1.72,0.70,91.8
797.0,18.47,15.76,-395210.8,5516.9,0.0,256.6,1.72,0.70,91.6
798.0,18.44,15.76,-395226.6,5498.5,0.0,256.5,1.72,0.70,91.5
799.0,18.41,15.76,-395242.4,5480.1,0.0,256.3,1.72,0.70,91.3
800.0,18.38,15.76,-395258.1,5461.7,0.0,256.1,1.72,0.70,91.1
801.0,18.35,15.76,-395273.9,5443.3,0.0,256.0,1.72,0.70,91.0
802.0,18.32,15.76,-395289.6,5425.0,0.0,255.8,1.72,0.70,90.8
803.0,18.29,15.76,-395305.4,5406.7,0.0,255.7,1.72,0.70,90.7
804.0,18.26,15.76,-395321.2,5388.5,0.0,255.5,1.72,0.70,90.5
805.0,18.23,15.76,-395336.9,5370.2,0.0,255.4,1.73,0.70,90.4
806.0,18.20,15.76,-395352.7,5352.1,0.0,255.2,1.73,0.70,90.2
807.0,18.16,15.76,-395368.4,5333.9,0.0,255.1,1.73,0.70,90.1
808.0,18.13,15.76,-395384.2,5315.8,0.0,254.9,1.73,0.70,89.9
809.0,18.10,15.76,-395400.0,5297.7,0.0,254.7,1.73,0.70,89.7
810.0,18.07,15.76,-395415.7,5279.6,0.0,254.6,1.73,0.70,89.6
811.0,18.04,15.76,-395431.5,5261.5,0.0,254.4,1.73,0.70,89.4
812.0,18.01,15.76,-395447.2,5243.5,0.0,254.3,1.73,0.70,89.3
813.0,17.98,15.76,-395463.0,5225.6,0.0,254.1,1.73,0.70,89.1
814.0,17.95,15.76,-395478.7,5207.6,0.0,254.0,1.74,0.70,89.0
815.0,17.92,15.76,-395494.5,5189.7,0.0,253.8,1.74,0.70,88.8
816.0,17.89,15.76,-395510.3,5171.8,0.0,253.7,1.74,0.70,88.7
817.0,17.86,15.76,-395526.0,5153.9,0.0,253.5,1.74,0.70,88.5
818.0,17.82,15.76,-395541.8,5136.1,0.0,253.3,1.74,0.70,88.3
819.0,17.79,15.76,-395557.5,5118.3,0.0,253.2,1.74,0.70,88.2
820.0,17.76,15.76,-395573.3,5100.6,0.0,253.0,1.74,0.70,88.0
821.0,17.73,15.76,-395589.1,5082.8,0.0,252.9,1.74,0.70,87.9
822.0,17.70,15.76,-395604.8,5065.1,0.0,252.7,1.74,0.70,87.7
823.0,17.67,15.76,-395620.6,5047.5,0.0,252.6,1.75,0.70,87.6
824.0,17.64,15.76,-395636.3,5029.8,0.0,252.4,1.75,0.70,87.4
825.0,17.61,15.76,-395652.1,5012.2,0.0,252.3,1.75,0.70,87.3
826.0,17.58,15.76,-395667.9,4994.6,0.0,252.1,1.75,0.70,87.1
827.0,17.55,15.76,-395683.6,4977.1,0.0,251.9,1.75,0.70,86.9
828.0,17.52,15.76,-395699.4,4959.6,0.0,251.8,1.75,0.70,86.8
829.0,17.48,15.76,-395715.1,4942.1,0.0,251.6,1.75,0.70,86.6
830.0,17.45,15.76,-395730.9,4924.6,0.0,251.5,1.75,0.70,86.5
831.0,17.42,15.76,-395746.7,4907.2,0.0,251.3,1.75,0.70,86.3
832.0,17.39,15.76,-395762.4,4889.8,0.0,251.2,1.75,0.70,86.2
833.0,17.36,15.76,-395778.2,4872.5,0.0,251.0,1.76,0.70,86.0
834.0,17.33,15.76,-395793.9,4855.1,0.0,250.9,1.76,0.70,85.9
835.0,17.30,15.76,-395809.7,4837.8,0.0,250.7,1.76,0.70,85.7
836.0,17.27,15.76,-395825.5,4820.6,0.0,250.5,1.76,0.70,85.5
837.0,17.24,15.76,-395841.2,4803.3,0.0,250.4,1.76,0.70,85.4
838.0,17.21,15.76,-395857.0,4786.1,0.0,250.2,1.76,0.70,85.2
839.0,17.18,15.76,-395872.7,4769.0,0.0,250.1,1.76,0.70,85.1
840.0,17.14,15.76,-395888.5,4751.8,0.0,249.9,1.76,0.70,84.9
841.0,17.11,15.76,-395904.2,4734.7,0.0,249.8,1.76,0.70,84.8
842.0,17.08,15.76,-395920.0,4717.6,0.0,249.6,1.77,0.70,84.6
843.0,17.05,15.76,-395935.8,4700.6,0.0,249.5,1.77,0.70,84.5
844.0,17.02,15.76,-395951.5,4683.5,0.0,249.3,1.77,0.70,84.3
845.0,16.99,15.76,-395967.3,4666.6,0.0,249.1,1.77,0.70,84.1
846.0,16.96,15.76,-395983.0,4649.6,0.0,249.0,1.77,0.70,84.0
847.0,16.93,15.76,-395998.8,4632.7,0.0,248.8,1.77,0.70,83.8
848.0,16.90,15.76,-396014.6,4615.8,0.0,248.7,1.77,0.70,83.7
849.0,16.87,15.76,-396030.3,4598.9,0.0,248.5,1.77,0.70,83.5
850.0,16.84,15.76,-396046.1,4582.1,0.0,248.4,1.77,0.70,83.4
851.0,16.80,15.76,-396061.8,4565.3,0.0,248.2,1.78,0.70,83.2
852.0,16.77,15.76,-396077.6,4548.5,0.0,248.1,1.78,0.70,83.1
853.0,16.74,15.76,-396093.4,4531.7,0.0,247.9,1.78,0.70,82.9
854.0,16.71,15.76,-396109.1,4515.0,0.0,247.7,1.78,0.70,82.7
855.0,16.68,15.76,-396124.9,4498.4,0.0,247.6,1.78,0.70,82.6
856.0,16.65,15.76,-396140.6,4481.7,0.0,247.4,1.78,0.70,82.4
857.0,16.62,15.76,-396156.4,4465.1,0.0,247.3,1.78,0.70,82.3
858.0,16.59,15.76,-396172.2,4448.5,0.0,247.1,1.78,0.70,82.1
859.0,16.56,15.76,-396187.9,4431.9,0.0,247.0,1.78,0.70,82.0
860.0,16.53,15.76,-396203.7,4415.4,0.0,246.8,1.79,0.70,81.8
861.0,16.50,15.76,-396219.4,4398.9,0.0,246.7,1.79,0.70,81.7
862.0,16.46,15.76,-396235.2,4382.5,0.0,246.5,1.79,0.70,81.5
863.0,16.43,15.76,-396251.0,4366.0,0.0,246.4,1.79,0.70,81.4
864.0,16.40,15.76,-396266.7,4349.6,0.0,246.2,1.79,0.70,81.2
865.0,16.37,15.76,-396282.5,4333.2,0.0,246.0,1.79,0.70,81.0
866.0,16.34,15.76,-396298.2,4316.9,0.0,245.9,1.79,0.70,80.9
867.0,16.31,15.76,-396314.0,4300.6,0.0,245.7,1.79,0.70,80.7
868.0,16.28,15.76,-396329.7,4284.3,0.0,245.6,1.79,0.70,80.6
869.0,16.25,15.76,-396345.5,4268.1,0.0,245.4,1.80,0.70,80.4
870.0,16.22,15.76,-396361.3,4251.9,0.0,245.3,1.80,0.70,80.3
871.0,16.19,15.76,-396377.0,4235.7,0.0,245.1,1.80,0.70,80.1
872.0,16.16,15.76,-396392.8,4219.5,0.0,245.0,1.80,0.70,80.0
873.0,16.12,15.76,-396408.5,4203.4,0.0,244.8,1.80,0.70,79.8
874.0,16.09,15.76,-396424.3,4187.3,0.0,244.6,1.80,0.70,79.6
875.0,16.06,15.76,-396440.1,4171.2,0.0,244.5,1.80,0.70,79.5
876.0,16.03,15.76,-396455.8,4155.2,0.0,244.3,1.80,0.70,79.3
877.0,16.00,15.76,-396471.6,4139.2,0.0,244.2,1.80,0.70,79.2
878.0,15.97,15.76,-396487.3,4123.2,0.0,244.0,1.81,0.70,79.0
879.0,15.94,15.76,-396503.1,4107.3,0.0,243.9,1.81,0.70,78.9
880.0,15.91,15.76,-396518.9,4091.4,0.0,243.7,1.81,0.70,78.7
881.0,15.88,15.76,-396534.6,4075.5,0.0,243.6,1.81,0.70,78.6
882.0,15.85,15.76,-396550.4,4059.7,0.0,243.4,1.81,0.70,78.4
883.0,15.82,15.76,-396566.1,4043.8,0.0,243.2,1.81,0.70,78.2
884.0,15.78,15.76,-396581.9,4028.1,0.0,243.1,1.81,0.70,78.1
885.0,15.75,15.76,-396597.7,4012.3,0.0,242.9,1.81,0.70,77.9
886.0,15.72,15.76,-396613.4,3996.6,0.0,242.8,1.82,0.70,77.8
887.0,15.69,15.76,-396629.2,3980.9,0.0,242.6,1.82,0.70,77.6
888.0,15.66,15.76,-396644.9,3965.2,0.0,242.5,1.82,0.70,77.5
889.0,15.63,15.76,-396660.7,3949.6,0.0,242.3,1.82,0.70,77.3
890.0,15.60,15.76,-396676.4,3934.0,0.0,242.2,1.82,0.70,77.2
891.0,15.57,15.76,-396692.2,3918.4,0.0,242.0,1.82,0.70,77.0
892.0,15.54,15.76,-396708.0,3902.9,0.0,241.8,1.82,0.70,76.8
893.0,15.51,15.76,-396723.7,3887.4,0.0,241.7,1.82,0.70,76.7
894.0,15.48,15.76,-396739.5,3871.9,0.0,241.5,1.82,0.70,76.5
895.0,15.44,15.76,-396755.2,3856.5,0.0,241.4,1.83,0.70,76.4
896.0,15.41,15.76,-396771.0,3841.1,0.0,241.2,1.83,0.70,76.2
897.0,15.38,15.76,-396786.8,3825.7,0.0,241.1,1.83,0.70,76.1
898.0,15.35,15.76,-396802.5,3810.3,0.0,240.9,1.83,0.70,75.9
899.0,15.32,15.76,-396818.3,3795.0,0.0,240.8,1.83,0.70,75.8
900.0,15.29,15.76,-396834.0,3779.7,0.0,240.6,1.83,0.70,75.6
901.0,15.26,15.76,-396849.8,3764.5,0.0,240.4,1.83,0.70,75.4
902.0,15.23,15.76,-396865.6,3749.2,0.0,240.3,1.83,0.70,75.3
903.0,15.20,15.76,-396881.3,3734.0,0.0,240.1,1.84,0.70,75.1
904.0,15.17,15.76,-396897.1,3718.9,0.0,240.0,1.84,0.70,75.0
905.0,15.14,15.76,-396912.8,3703.7,0.0,239.8,1.84,0.70,74.8
906.0,15.10,15.76,-396928.6,3688.6,0.0,239.7,1.84,0.70,74.7
907.0,15.07,15.76,-396944.4,3673.6,0.0,239.5,1.84,0.70,74.5
908.0,15.04,15.76,-396960.1,3658.5,0.0,239.4,1.84,0.70,74.4
909.0,15.01,15.76,-396975.9,3643.5,0.0,239.2,1.84,0.70,74.2
910.0,14.98,15.76,-396991.6,3628.5,0.0,239.0,1.84,0.70,74.0
911.0,14.95,15.76,-397007.4,3613.6,0.0,238.9,1.84,0.70,73.9
912.0,14.92,15.76,-397023.2,3598.6,0.0,238.7,1.85,0.70,73.7
913.0,14.89,15.76,-397038.9,3583.8,0.0,238.6,1.85,0.70,73.6
914.0,14.86,15.76,-397054.7,3568.9,0.0,238.4,1.85,0.70,73.4
915.0,14.83,15.76,-397070.4,3554.1,0.0,238.3,1.85,0.70,73.3
916.0,14.80,15.76,-397086.2,3539.3,0.0,238.1,1.85,0.70,73.1
917.0,14.76,15.76,-397101.9,3524.5,0.0,238.0,1.85,0.70,73.0
918.0,14.73,15.76,-397117.7,3509.8,0.0,237.8,1.85,0.70,72.8
919.0,14.70,15.76,-397133.5,3495.1,0.0,237.6,1.85,0.70,72.6
920.0,14.67,15.76,-397149.2,3480.4,0.0,237.5,1.86,0.70,72.5
921.0,14.64,15.76,-397165.0,3465.8,0.0,237.3,1.86,0.70,72.3
922.0,14.61,15.76,-397180.7,3451.2,0.0,237.2,1.86,0.70,72.2
923.0,14.58,15.76,-397196.5,3436.6,0.0,237.0,1.86,0.70,72.0
924.0,14.55,15.76,-397212.3,3422.0,0.0,236.9,1.86,0.70,71.9
925.0,14.52,15.76,-397228.0,3407.5,0.0,236.7,1.86,0.70,71.7
926.0,14.49,15.76,-397243.8,3393.0,0.0,236.6,1.86,0.70,71.6
927.0,14.46,15.76,-397259.5,3378.6,0.0,236.4,1.86,0.70,71.4
928.0,14.42,15.76,-397275.3,3364.2,0.0,236.2,1.87,0.70,71.2
929.0,14.39,15.76,-397291.1,3349.8,0.0,236.1,1.87,0.70,71.1
930.0,14.36,15.76,-397306.8,3335.4,0.0,235.9,1.87,0.70,70.9
931.0,14.33,15.76,-397322.6,3321.1,0.0,235.8,1.87,0.70,70.8
932.0,14.30,15.76,-397338.3,3306.8,0.0,235.6,1.87,0.70,70.6
933.0,14.27,15.76,-397354.1,3292.5,0.0,235.5,1.87,0.70,70.5
934.0,14.24,15.76,-397369.9,3278.3,0.0,235.3,1.87,0.70,70.3
935.0,14.21,15.76,-397385.6,3264.0,0.0,235.2,1.87,0.70,70.2
936.0,14.18,15.76,-397401.4,3249.9,0.0,235.0,1.88,0.70,70.0
937.0,14.15,15.76,-397417.1,3235.7,0.0,234.9,1.88,0.70,69.9
938.0,14.12,15.76,-397432.9,3221.6,0.0,234.7,1.88,0.70,69.7
939.0,14.08,15.76,-397448.6,3207.5,0.0,234.5,1.88,0.70,69.5
940.0,14.05,15.76,-397464.4,3193.5,0.0,234.4,1.88,0.70,69.4
941.0,14.02,15.76,-397480.2,3179.4,0.0,234.2,1.88,0.70,69.2
942.0,13.99,15.76,-397495.9,3165.5,0.0,234.1,1.88,0.70,69.1
943.0,13.96,15.76,-397511.7,3151.5,0.0,233.9,1.88,0.70,68.9
944.0,13.93,15.76,-397527.4,3137.6,0.0,233.8,1.89,0.70,68.8
945.0,13.90,15.76,-397543.2,3123.7,0.0,233.6,1.89,0.70,68.6
946.0,13.87,15.76,-397559.0,3109.8,0.0,233.5,1.89,0.70,68.5
947.0,13.84,15.76,-397574.7,3096.0,0.0,233.3,1.89,0.70,68.3
948.0,13.81,15.76,-397590.5,3082.2,0.0,233.1,1.89,0.70,68.1
949.0,13.78,15.76,-397606.2,3068.4,0.0,233.0,1.89,0.70,68.0
950.0,13.74,15.76,-397622.0,3054.6,0.0,232.8,1.89,0.70,67.8
951.0,13.71,15.76,-397637.8,3040.9,0.0,232.7,1.89,0.70,67.7
952.0,13.68,15.76,-397653.5,3027.2,0.0,232.5,1.90,0.70,67.5
953.0,13.65,15.76,-397669.3,3013.6,0.0,232.4,1.90,0.70,67.4
954.0,13.62,15.76,-397685.0,3000.0,0.0,232.2,1.90,0.70,67.2
955.0,13.59,15.76,-397700.8,2986.4,0.0,232.1,1.90,0.70,67.1
956.0,13.56,15.76,-397716.6,2972.8,0.0,231.9,1.90,0.70,66.9
957.0,13.53,15.76,-397732.3,2959.3,0.0,231.7,1.90,0.70,66.7
958.0,13.50,15.76,-397748.1,2945.8,0.0,231.6,1.90,0.70,66.6
959.0,13.47,15.76,-397763.8,2932.3,0.0,231.4,1.90,0.70,66.4
960.0,13.44,15.76,-397779.6,2918.9,0.0,231.3,1.91,0.70,66.3
961.0,13.40,15.76,-397795.4,2905.5,0.0,231.1,1.91,0.70,66.1
962.0,13.37,15.76,-397811.1,2892.1,0.0,231.0,1.91,0.70,66.0
963.0,13.34,15.76,-397826.9,2878.8,0.0,230.8,1.91,0.70,65.8
964.0,13.31,15.76,-397842.6,2865.5,0.0,230.7,1.91,0.70,65.7
965.0,13.28,15.76,-397858.4,2852.2,0.0,230.5,1.91,0.70,65.5
966.0,13.25,15.76,-397874.1,2838.9,0.0,230.3,1.91,0.70,65.3
967.0,13.22,15.76,-397889.9,2825.7,0.0,230.2,1.91,0.70,65.2
